"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Symbol","Description"
"21376",293.322718663099,0.0850037003272479,0.0711568700695253,1.19459583093232,0.232244978910598,0.551801395046668,"Tbrg1","transforming growth factor beta regulated gene 1"
"11565",243.919578215663,0.332283342204014,0.103280355207563,3.21729472692288,0.00129405590712236,0.0337209751881825,"Adss1","adenylosuccinate synthase 1"
"72308",70.1797528292058,0.0918969872655086,0.0975175604224293,0.942363476561828,0.346006579715893,0.664971145301894,"Brf1","BRF1, RNA polymerase III transcription initiation factor 90 kDa subunit"
"18263",273.47819639819,-0.144499803809238,0.0621599932773719,-2.32464316983509,0.0200910484113677,0.159554761980879,"Odc1","ornithine decarboxylase, structural 1"
"66628",17.1693377615479,-0.0463967540580502,0.186583707947344,-0.248664551522065,0.80362027144056,NA,"Thg1l","tRNA-histidine guanylyltransferase 1-like (S. cerevisiae)"
"11492",11.162566870391,0.0319096856223152,0.252495789060731,0.126377100152907,0.899433428234055,NA,"Adam19","ADAM metallopeptidase domain 19"
"230721",356.754613124649,-0.167584933993281,0.06637354839817,-2.52487531611165,0.0115739344611185,0.118859368083063,"Pabpc4","poly(A) binding protein, cytoplasmic 4"
"74463",49.6260192218981,-0.153713341539084,0.120664420243664,-1.27389118705152,0.202701982142327,NA,"Exoc3l2","exocyst complex component 3-like 2"
"66968",367.345881272223,0.0211405511318296,0.116361886855683,0.181679342807916,0.855834378214115,0.951762302406206,"Plin5","perilipin 5"
"70616",52.0204760123517,-0.0416949056404473,0.120171153501051,-0.346962681356658,0.728619355170768,NA,"Sugp1","SURP and G patch domain containing 1"
"71755",931.383698926127,-0.00524367660693271,0.0571332520941195,-0.0917797677313107,0.92687301921573,0.979594827885206,"Dhdh","dihydrodiol dehydrogenase"
"233056",25.4610022711471,-0.076091453581514,0.155592300158889,-0.489043824815305,0.624810670479205,NA,"Zfp790","zinc finger protein 790"
"76703",2882.26309678427,-0.688139919607853,1.18355058045183,-0.581419950252695,0.560957454825978,0.819761650686003,"Cpb1","carboxypeptidase B1"
"70300",41.6219330995731,0.0287874530997146,0.131841490990426,0.218348964984059,0.827157226155934,NA,"Fuz","fuzzy planar cell polarity protein"
"18648",606.368881742592,-0.0749489736080482,0.0622078496119745,-1.20481537419389,0.228274583514667,0.547319060553036,"Pgam1","phosphoglycerate mutase 1"
"14020",933.66273115797,-0.0917259637824875,0.0558580161699456,-1.64212713003296,0.100563660289423,0.372792471686472,"Evi5","ecotropic viral integration site 5"
"213027",17.1920544093525,0.133303679959682,0.190584032836355,0.699448311465545,0.484271904793359,NA,"Evi5l","ecotropic viral integration site 5 like"
"102209",79.2028954569683,0.0883026501012363,0.0965462246838165,0.914615256996558,0.360393646295325,0.67714926464312,"Snapc2","small nuclear RNA activating complex, polypeptide 2"
"216963",61.2798276846816,-0.0152187598390297,0.109885662880631,-0.138496319174613,0.889848178457414,0.966635518352329,"Git1","GIT ArfGAP 1"
"56356",61.9455740140373,0.175274538647659,0.114693607773895,1.52819797065929,0.126463392508616,0.416206901102491,"Gltp","glycolipid transfer protein"
"12175",251.777747140324,-0.0573887778087153,0.0736216645758298,-0.779509375933836,0.435679716685082,0.734083421845063,"Bnip2","BCL2/adenovirus E1B interacting protein 2"
"12455",219.132567110064,-0.138330351856585,0.0698634698297569,-1.98000975608094,0.0477024324390458,0.255371540999271,"Ccnt1","cyclin T1"
"224024",28.7906415285186,0.0745006189241319,0.148089242907061,0.503079207251316,0.614908584860554,NA,"Scarf2","scavenger receptor class F, member 2"
"67741",9.58108504554399,-0.191046095523568,0.248656347455109,-0.768313769098767,0.442300796338092,NA,"4930579F01Rik","RIKEN cDNA 4930579F01 gene"
"52592",19.5148881596774,-0.0618070315887345,0.178584216264339,-0.346094592689244,0.729271627026996,NA,"Brms1l","breast cancer metastasis-suppressor 1-like"
"94112",175.747591020111,-0.0136856918328912,0.067775019688951,-0.201928260525793,0.839972808431406,0.943379531123934,"Med15","mediator complex subunit 15"
"67422",153.649713666882,0.271887295562496,0.0799597249552952,3.40030303649126,0.000673112101217125,0.0231728366015239,"Dhdds","dehydrodolichyl diphosphate synthase"
"230806",20.220921176871,0.491704575368345,0.281251231980159,1.74827527654362,0.0804163721946444,NA,"Crybg2","crystallin beta-gamma domain containing 2"
"68393",14.6281390896564,0.684060904201209,0.483441445131323,1.41498191992081,0.15707379716234,NA,"Mogat1","monoacylglycerol O-acyltransferase 1"
"74094",44.1265917133746,0.0400939500763261,0.121080446058544,0.33113480649832,0.740542661510738,NA,"Tjap1","tight junction associated protein 1"
"66480",1685.28232620739,0.0401878572932094,0.0461634888732661,0.870555026799173,0.383997161479049,0.696878079206955,"Rpl15","ribosomal protein L15"
"66074",582.176985734496,-0.0431303643217313,0.0581886699346293,-0.741215847864973,0.458562575873035,0.751078510509307,"Tmem167","transmembrane protein 167"
"117167",1224.90903900159,0.381526917285216,0.0875526296868108,4.35768655550377,1.31444446073111e-05,0.0019341414218145,"Steap4","STEAP family member 4"
