,Name,Term,ES,NES
8200,4ZJQV2_1_count,Positive Regulation of Signal Transduction by P53 Class Mediator (GO:1901798),20493.769067091427,0.5662101532631407
8201,4ZJQV2_7_count,Photoperiodism (GO:0009648),20493.28445539016,0.5661967642147548
8202,4ZJQV2_5_count,Cellular Response to Laminar Fluid Shear Stress (GO:0071499),20493.28040779796,0.566196652386238
8203,4ZJQV2_23_count,Regulation of Fatty Acid Oxidation (GO:0046320),20493.244589797752,0.5661956627920194
8204,4ZJQV2_35_count,Regulation of mRNA Processing (GO:0050684),20492.982520650377,0.5661884222394585
8205,4ZJQV2_11_count,Positive Regulation of Lipid Storage (GO:0010884),20492.877504581687,0.5661855208129735
8206,4ZJQV2_11_count,Negative Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032435),20492.693904198088,0.5661804482272038
8207,4ZJQV2_7_count,Cellular Response to Unfolded Protein (GO:0034620),20492.60179403892,0.566177903370415
8208,4ZJQV2_5_count,Phosphatidylcholine Biosynthetic Process (GO:0006656),20492.43895392957,0.5661734043579116
8209,4ZJQV2_22_count,Regulation of Proteolysis Involved in Protein Catabolic Process (GO:1903050),20492.11858679544,0.5661645531249578
8210,4ZJQV2_16_count,"Negative Regulation of DNA-templated Transcription, Elongation (GO:0032785)",20491.991765990915,0.5661610492683986
8211,4ZJQV2_8_count,Organelle Fission (GO:0048285),20491.69336951217,0.5661528050496114
8212,4ZJQV2_2_count,Chaperone Cofactor-Dependent Protein Refolding (GO:0051085),20491.31250184247,0.5661422822833536
8213,4ZJQV2_19_count,Sterol Biosynthetic Process (GO:0016126),20491.171000631923,0.5661383728305903
8214,4ZJQV2_25_count,mRNA 3'-End Processing (GO:0031124),20491.16273010492,0.5661381443291201
8215,4ZJQV2_40_count,Amino Acid Metabolic Process (GO:0006520),20491.122513839437,0.5661370332178468
8216,4ZJQV2_12_count,Regulation of RNA Splicing (GO:0043484),20491.058699934627,0.5661352701414354
8217,4ZJQV2_19_count,RNA Processing (GO:0006396),20490.782865956957,0.5661276492885674
8218,4ZJQV2_18_count,Negative Regulation of Organelle Organization (GO:0010639),20490.392628952395,0.5661168676625308
8219,4ZJQV2_30_count,Negative Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032435),20489.880064853023,0.5661027063339673
8220,4ZJQV2_4_count,Proteolysis Involved in Protein Catabolic Process (GO:0051603),20489.75992960323,0.5660993871886225
8221,4ZJQV2_18_count,Late Endosome to Vacuole Transport via Multivesicular Body Sorting Pathway (GO:0032511),20489.613159355235,0.5660953321607581
8222,4ZJQV2_9_count,Negative Regulation of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059),20489.449454851198,0.5660908092664083
8223,4ZJQV2_3_count,Gene Expression (GO:0010467),20489.251484145254,0.5660853396515518
8224,4ZJQV2_6_count,Gene Expression (GO:0010467),20489.221856595734,0.5660845210896124
8225,4ZJQV2_32_count,Sterol Homeostasis (GO:0055092),20489.020597367988,0.5660789606181434
8226,4ZJQV2_40_count,Mitochondrial RNA Metabolic Process (GO:0000959),20488.804452804427,0.566072988888587
8227,4ZJQV2_37_count,Endosome Organization (GO:0007032),20488.79593064661,0.5660727534349588
8228,4ZJQV2_12_count,"Nuclear-Transcribed mRNA Catabolic Process, Nonsense-Mediated Decay (GO:0000184)",20488.781263232246,0.5660723481976934
8229,4ZJQV2_9_count,RNA Processing (GO:0006396),20488.012025295793,0.5660510953803873
8230,4ZJQV2_32_count,Negative Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032435),20487.9164220704,0.5660484540157499
8231,4ZJQV2_30_count,Sulfur Amino Acid Metabolic Process (GO:0000096),20487.884780006458,0.56604757979599
8232,4ZJQV2_39_count,Regulation of Amyloid Fibril Formation (GO:1905906),20487.581241400363,0.5660391935084254
8233,4ZJQV2_22_count,Translational Elongation (GO:0006414),20487.086041113762,0.5660255119143147
8234,4ZJQV2_32_count,Cholesterol Homeostasis (GO:0042632),20487.004428267177,0.5660232570815301
8235,4ZJQV2_15_count,Sterol Homeostasis (GO:0055092),20486.884196273142,0.5660199352632962
8236,4ZJQV2_26_count,Protein-Containing Complex Disassembly (GO:0032984),20486.606065929853,0.5660122509655087
8237,4ZJQV2_22_count,Negative Regulation of Lipid Catabolic Process (GO:0050995),20485.716540742782,0.5659876748033174
8238,4ZJQV2_7_count,Regulation of Type I Interferon Production (GO:0032479),20485.53585752942,0.5659826828143086
8239,4ZJQV2_22_count,Histone mRNA Metabolic Process (GO:0008334),20484.73635419515,0.565960593812332
8240,4ZJQV2_12_count,Sterol Biosynthetic Process (GO:0016126),20484.692158782374,0.5659593727635656
8241,4ZJQV2_11_count,Maintenance of Protein Localization in Organelle (GO:0072595),20484.557801139516,0.565955660676184
8242,4ZJQV2_36_count,Organelle Fission (GO:0048285),20484.5119298655,0.5659543933260442
8243,4ZJQV2_38_count,Proteolysis Involved in Protein Catabolic Process (GO:0051603),20484.44769625253,0.5659526186537657
8244,4ZJQV2_8_count,Regulation of Fatty Acid Oxidation (GO:0046320),20483.50016172146,0.5659264397859204
8245,4ZJQV2_2_count,Regulation of mRNA Processing (GO:0050684),20482.34826436684,0.5658946146992042
8246,4ZJQV2_12_count,Regulation of mRNA Processing (GO:0050684),20482.028034126324,0.5658857672484026
8247,4ZJQV2_1_count,Regulation of mRNA Catabolic Process (GO:0061013),20481.802738659484,0.5658795426939836
8248,4ZJQV2_4_count,Cellular Response to Misfolded Protein (GO:0071218),20481.555411073354,0.5658727094272481
8249,4ZJQV2_20_count,Cellular Response to Laminar Fluid Shear Stress (GO:0071499),20481.17948353398,0.565862323148912
8250,4ZJQV2_6_count,Positive Regulation of Mitochondrial Fission (GO:0090141),20481.166639396768,0.5658619682858864
8251,4ZJQV2_38_count,Phosphatidylcholine Biosynthetic Process (GO:0006656),20481.12573652246,0.5658608382047063
8252,4ZJQV2_13_count,Cellular Response to Laminar Fluid Shear Stress (GO:0071499),20480.915724749288,0.565855035914367
8253,4ZJQV2_30_count,Sterol Transport (GO:0015918),20480.882693996857,0.565854123327359
8254,4ZJQV2_19_count,Proteolysis Involved in Protein Catabolic Process (GO:0051603),20480.63086136372,0.56584716559336
8255,4ZJQV2_5_count,Late Endosome to Vacuole Transport via Multivesicular Body Sorting Pathway (GO:0032511),20480.554874766603,0.5658450662048747
8256,4ZJQV2_18_count,miRNA-mediated Post-Transcriptional Gene Silencing (GO:0035195),20480.541686893408,0.565844701844972
8257,4ZJQV2_7_count,Prot Transport to Vacuole Inv in Ub-dep Prot Cat Proc via Multivsiclr Bdy Sorting Pway (GO:0043328),20479.61613300113,0.565819130267119
8258,4ZJQV2_34_count,Negative Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032435),20479.592834706862,0.5658184865724075
8259,4ZJQV2_33_count,Intrinsic Apoptotic Signaling Pathway by P53 Class Mediator (GO:0072332),20479.042511483607,0.5658032820194742
8260,4ZJQV2_14_count,Cellular Response to Interferon-Beta (GO:0035458),20479.00436155784,0.5658022279978716
8261,4ZJQV2_6_count,Positive Regulation of Cholesterol Metabolic Process (GO:0090205),20478.972004682997,0.5658013340290265
8262,4ZJQV2_37_count,Protein Stabilization (GO:0050821),20478.798781106765,0.5657965481378942
8263,4ZJQV2_13_count,Negative Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032435),20478.63740660568,0.5657920896178097
8264,4ZJQV2_30_count,Positive Regulation of Lipid Storage (GO:0010884),20478.13268989332,0.5657781451000333
8265,4ZJQV2_13_count,Maintenance of Protein Localization in Organelle (GO:0072595),20476.883105600627,0.5657436210790217
8266,4ZJQV2_6_count,Positive Regulation of DNA Biosynthetic Process (GO:2000573),20476.834786397372,0.5657422860965013
8267,4ZJQV2_26_count,Negative Regulation of Kinase Activity (GO:0033673),20476.128205976434,0.5657227644064149
8268,4ZJQV2_39_count,Regulation of Lysosomal Lumen pH (GO:0035751),20475.989845271306,0.5657189417208074
8269,4ZJQV2_29_count,Positive Regulation of RNA Splicing (GO:0033120),20475.678557278134,0.5657103413300375
8270,4ZJQV2_40_count,Endosome Organization (GO:0007032),20475.424140598047,0.5657033122029427
8271,4ZJQV2_2_count,Regulation of Mitotic Spindle Assembly (GO:1901673),20475.33490612091,0.5657008467966618
8272,4ZJQV2_40_count,Intracellular Iron Ion Homeostasis (GO:0006879),20475.125857681654,0.5656950711217021
8273,4ZJQV2_40_count,Maintenance of Protein Localization in Organelle (GO:0072595),20475.0311787756,0.5656924552945338
8274,4ZJQV2_30_count,Response to Hexose (GO:0009746),20475.009859850532,0.5656918662866364
8275,4ZJQV2_11_count,miRNA-mediated Post-Transcriptional Gene Silencing (GO:0035195),20474.924748683374,0.5656895148008338
8276,4ZJQV2_37_count,Bile Acid Metabolic Process (GO:0008206),20474.799535329093,0.5656860553555612
8277,4ZJQV2_40_count,Non-Proteinogenic Amino Acid Metabolic Process (GO:0170041),20474.234885413498,0.5656704549789685
8278,4ZJQV2_3_count,Proteolysis Involved in Protein Catabolic Process (GO:0051603),20474.154894429732,0.5656682449556668
8279,4ZJQV2_26_count,Negative Regulation of Response to Endoplasmic Reticulum Stress (GO:1903573),20473.36857669109,0.5656465202506673
8280,4ZJQV2_5_count,Maintenance of Protein Localization in Organelle (GO:0072595),20473.011121795585,0.565636644342019
8281,4ZJQV2_3_count,Late Endosome to Vacuole Transport via Multivesicular Body Sorting Pathway (GO:0032511),20472.89426406335,0.5656334157492569
8282,4ZJQV2_23_count,Regulation of Response to Cytokine Stimulus (GO:0060759),20472.72906879667,0.5656288516675128
8283,4ZJQV2_21_count,Nuclear Envelope Organization (GO:0006998),20472.503459031075,0.5656226184295204
8284,4ZJQV2_5_count,Positive Regulation of Mitochondrial Fission (GO:0090141),20472.260263215485,0.5656158993170152
8285,4ZJQV2_40_count,Positive Regulation of Glucose Metabolic Process (GO:0010907),20472.218704196504,0.5656147511076044
8286,4ZJQV2_11_count,Cellular Response to Laminar Fluid Shear Stress (GO:0071499),20471.991448750516,0.5656084724020874
8287,4ZJQV2_32_count,Endosome Organization (GO:0007032),20471.978393981306,0.5656081117196357
8288,4ZJQV2_7_count,mRNA 3'-End Processing (GO:0031124),20471.94618943583,0.5656072219594079
8289,4ZJQV2_10_count,Positive Regulation of Cholesterol Efflux (GO:0010875),20471.85068511859,0.565604583327445
8290,4ZJQV2_4_count,Positive Regulation of Cholesterol Metabolic Process (GO:0090205),20471.77401595211,0.5656024650806569
8291,4ZJQV2_24_count,Cholesterol Metabolic Process (GO:0008203),20471.157520914247,0.5655854323060252
8292,4ZJQV2_40_count,RNA Processing (GO:0006396),20471.093479244257,0.5655836629368252
8293,4ZJQV2_27_count,Gluconeogenesis (GO:0006094),20471.035219105597,0.5655820533021146
8294,4ZJQV2_6_count,Proteolysis Involved in Protein Catabolic Process (GO:0051603),20470.425247287312,0.5655652007536358
8295,4ZJQV2_30_count,NADP Metabolic Process (GO:0006739),20469.705172746882,0.5655453062425498
8296,4ZJQV2_29_count,Positive Regulation of Translational Initiation (GO:0045948),20469.430784852862,0.5655377253426667
8297,4ZJQV2_18_count,Positive Regulation of Translation (GO:0045727),20468.69156114471,0.5655173017706181
8298,4ZJQV2_33_count,Regulation of Interleukin-1 Production (GO:0032652),20468.637929164757,0.5655158200045511
8299,4ZJQV2_8_count,Gene Expression (GO:0010467),20468.61158026566,0.5655150920264936
8300,4ZJQV2_20_count,Late Endosome to Vacuole Transport via Multivesicular Body Sorting Pathway (GO:0032511),20468.53840351856,0.5655130702696828
8301,4ZJQV2_29_count,Lipid Droplet Organization (GO:0034389),20468.375437363953,0.5655085677747501
8302,4ZJQV2_32_count,Gene Expression (GO:0010467),20467.88213813195,0.565494938703746
8303,4ZJQV2_29_count,Protein Quality Control for Misfolded or Incompletely Synthesized Proteins (GO:0006515),20467.850915783132,0.5654940760800455
8304,4ZJQV2_25_count,Positive Regulation of Cholesterol Metabolic Process (GO:0090205),20467.804953823834,0.565492806224416
8305,4ZJQV2_7_count,Positive Regulation of Cholesterol Metabolic Process (GO:0090205),20467.78266743902,0.5654921904871488
8306,4ZJQV2_27_count,Regulation of Proteolysis Involved in Protein Catabolic Process (GO:1903050),20467.691642893587,0.565489675624136
8307,4ZJQV2_34_count,Spliceosomal Complex Assembly (GO:0000245),20467.570480668623,0.565486328105105
8308,4ZJQV2_38_count,Cellular Response to Misfolded Protein (GO:0071218),20466.67179210524,0.5654614987734412
8309,4ZJQV2_3_count,mRNA 3'-End Processing (GO:0031124),20466.643541670004,0.565460718258973
8310,4ZJQV2_34_count,Cellular Response to Misfolded Protein (GO:0071218),20466.561840055903,0.5654584609736836
8311,4ZJQV2_29_count,mRNA Processing (GO:0006397),20466.0173177838,0.5654434166917784
8312,4ZJQV2_3_count,Regulation of Mitotic Spindle Assembly (GO:1901673),20465.964151186417,0.5654419477834896
8313,4ZJQV2_30_count,Oxoacid Metabolic Process (GO:0043436),20465.181385161028,0.5654203212066625
8314,4ZJQV2_12_count,RNA Processing (GO:0006396),20464.993044513765,0.5654151176549682
8315,4ZJQV2_15_count,RNA Processing (GO:0006396),20464.897738013082,0.5654124844883612
8316,4ZJQV2_18_count,Cellular Response to Misfolded Protein (GO:0071218),20464.843609597283,0.5654109890065636
8317,4ZJQV2_1_count,Glutamate Metabolic Process (GO:0006536),20464.795290656686,0.5654096540313001
8318,4ZJQV2_22_count,Late Endosome to Vacuole Transport via Multivesicular Body Sorting Pathway (GO:0032511),20464.7825994623,0.5654093033938408
8319,4ZJQV2_27_count,Maturation of 5.8S rRNA Frm Tricistronic rRNA Trnscpt (GO:0000466),20464.473255098786,0.5654007567024584
8320,4ZJQV2_12_count,Positive Regulation of RNA Splicing (GO:0033120),20463.6529037986,0.5653780917044345
8321,4ZJQV2_5_count,Sterol Biosynthetic Process (GO:0016126),20463.613093865646,0.5653769918194809
8322,4ZJQV2_19_count,Cholesterol Transport (GO:0030301),20463.561792104258,0.5653755744336363
8323,4ZJQV2_6_count,Cholesterol Metabolic Process (GO:0008203),20463.365954286106,0.5653701637470677
8324,4ZJQV2_36_count,Regulation of Fatty Acid Oxidation (GO:0046320),20463.339832255995,0.5653694420370385
8325,4ZJQV2_38_count,Late Endosome to Vacuole Transport via Multivesicular Body Sorting Pathway (GO:0032511),20462.911981126857,0.5653576211927317
8326,4ZJQV2_39_count,Maintenance of Protein Localization in Organelle (GO:0072595),20462.683693451294,0.5653513139683579
8327,4ZJQV2_10_count,Regulation of Response to Cytokine Stimulus (GO:0060759),20462.27062328774,0.5653399014985556
8328,4ZJQV2_14_count,"Negative Regulation of DNA-templated Transcription, Elongation (GO:0032785)",20461.667577083845,0.5653232402937565
8329,4ZJQV2_23_count,Spliceosomal Complex Assembly (GO:0000245),20461.581161529477,0.5653208527698158
8330,4ZJQV2_11_count,RNA Processing (GO:0006396),20460.840806262077,0.56530039793459
8331,4ZJQV2_27_count,Spliceosomal Complex Assembly (GO:0000245),20460.762741587754,0.5652982411321459
8332,4ZJQV2_39_count,Negative Regulation of Cyclin-Dependent Protein Kinase Activity (GO:1904030),20460.69735494111,0.565296434603386
8333,4ZJQV2_20_count,Positive Regulation of Translation (GO:0045727),20459.695915586766,0.5652687664312479
8334,4ZJQV2_38_count,Positive Regulation of DNA Biosynthetic Process (GO:2000573),20459.678158402556,0.5652682758285695
8335,4ZJQV2_33_count,mRNA Metabolic Process (GO:0016071),20459.36537677512,0.5652596341710673
8336,4ZJQV2_25_count,Protein Stabilization (GO:0050821),20458.592189359388,0.5652382722359479
8337,4ZJQV2_14_count,Positive Regulation of Protein Targeting to Mitochondrion (GO:1903955),20458.534158471895,0.5652366689350815
8338,4ZJQV2_24_count,Ubiquinone Metabolic Process (GO:0006743),20458.34159179695,0.5652313486249826
8339,4ZJQV2_11_count,Regulation of Type I Interferon Production (GO:0032479),20458.190821162996,0.5652271830728345
8340,4ZJQV2_6_count,Negative Regulation of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059),20457.69963235631,0.565213612309516
8341,4ZJQV2_35_count,Positive Regulation of Establishment of Protein Localization to Mitochondrion (GO:1903749),20457.627066613135,0.5652116074337691
8342,4ZJQV2_32_count,Regulation of ATP Metabolic Process (GO:1903578),20457.473984956225,0.5652073780317427
8343,4ZJQV2_12_count,Rescue of Stalled Ribosome (GO:0072344),20457.320515290092,0.5652031379096403
8344,4ZJQV2_6_count,mRNA 3'-End Processing (GO:0031124),20457.249365656124,0.5652011721587322
8345,4ZJQV2_36_count,Proteolysis Involved in Protein Catabolic Process (GO:0051603),20456.55097480959,0.5651818767335247
8346,4ZJQV2_35_count,Cholesterol Transport (GO:0030301),20456.033092631336,0.5651675684749237
8347,4ZJQV2_4_count,Positive Regulation of RNA Metabolic Process (GO:0051254),20455.967843032206,0.565165765732568
8348,4ZJQV2_9_count,Cellular Response to Laminar Fluid Shear Stress (GO:0071499),20455.92998143816,0.565164719677111
8349,4ZJQV2_19_count,miRNA-mediated Post-Transcriptional Gene Silencing (GO:0035195),20455.45109982207,0.5651514889418395
8350,4ZJQV2_9_count,Cellular Response to Interferon-Beta (GO:0035458),20455.311767113515,0.5651476394013276
8351,4ZJQV2_19_count,Endosome Organization (GO:0007032),20454.87766550866,0.5651356458663458
8352,4ZJQV2_12_count,Negative Regulation of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902176),20454.84609644076,0.5651347736633501
8353,4ZJQV2_32_count,Negative Regulation of Cyclin-Dependent Protein Kinase Activity (GO:1904030),20454.761340103498,0.5651324319809317
8354,4ZJQV2_24_count,Intrinsic Apoptotic Signaling Pathway by P53 Class Mediator (GO:0072332),20454.67464141852,0.5651300366345439
8355,4ZJQV2_37_count,Response to Interferon-Alpha (GO:0035455),20454.611156267198,0.5651282826410668
8356,4ZJQV2_36_count,Negative Regulation of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902176),20454.282427142745,0.5651192003796571
8357,4ZJQV2_4_count,Oxoacid Metabolic Process (GO:0043436),20454.26709677277,0.5651187768259857
8358,4ZJQV2_39_count,Phosphatidylcholine Biosynthetic Process (GO:0006656),20454.11841061997,0.5651146688647272
8359,4ZJQV2_13_count,RNA Processing (GO:0006396),20453.92330518162,0.5651092784126445
8360,4ZJQV2_37_count,Regulation of mRNA Catabolic Process (GO:0061013),20453.69281349568,0.5651029102949793
